Id,Category
260,1720.2687695702334
261,1784.736711651135
262,2583.8974926860346
263,2377.7925785832995
264,1792.3905573852603
265,2530.4775644727965
266,2127.3190135892064
267,2055.566748067393
268,2067.4139642122964
269,2298.2651330328913
270,1629.8539825817322
271,2023.9828175036444
272,2478.091628870746
273,2403.6743145545083
274,2726.9823701125943
275,1850.5371827741872
276,2083.557837081706
277,2119.9723680998113
278,3166.7434594273805
279,2371.5897731056
280,1956.4284701033782
281,2352.0104827525442
282,1596.7588422642862
283,2390.8218006102425
284,2586.5968644411587
285,2256.7334234682808
286,2212.215353838126
287,1785.1076756348916
288,2079.6723549218464
289,2160.4151945646518
290,2476.771794862951
291,2370.0417904506826
292,1793.5495117395433
293,1957.2449281691718
294,2010.2470004864547
295,2068.310745636702
296,2487.9480264145163
297,1853.2427315874768
298,2706.770796051328
299,1936.671520481347
300,2036.3073445615598
301,2304.984040870436
302,1893.935182072444
303,1914.193911923613
304,2571.9200732197573
305,2343.704499933784
306,3049.5757147520253
307,1869.4671401826422
308,1785.1285863564185
309,2656.353738169319
310,1972.7319590045865
311,2323.2191566972515
312,1834.2656924440166
313,1946.798553757495
314,2125.2956316951854
315,1862.3847064155311
316,1981.9609862825978
317,2030.8382042623225
318,2124.2728467615166
319,2241.9466078195255
320,2279.16479421872
321,2031.9301705067105
322,2430.417505008796
323,2443.337809939595
324,1953.518577327452
325,1977.7390267533624
326,1721.6671165815096
327,2419.7821730359
328,2277.851834983917
329,1559.5120000491347
330,1748.1636312016499
331,2591.4946272152383
332,1914.640799849681
333,2726.73177040497
334,1771.2892391030084
335,1913.1313704833901
336,2342.6291249987316
337,2566.2414252995864
338,2082.697289474331
339,2340.0785813405114
340,2360.7817107507417
341,2092.3637887892132
342,1559.47997822736
343,1950.6633218627794
344,1663.6413743568874
345,2253.8232350706867
346,2247.590916511871
347,1328.6639747226545
348,1828.2015191606906
349,2865.3275877615893
350,2519.4183348564384
351,2062.0730722149196
352,2365.3978486122855
353,1920.2727230921907
354,2008.7144651982132
355,2292.040530455478
356,1623.2511443298308
357,3197.4916246005155
358,1708.4816340440325
359,1712.6363357342123
360,2515.6967073091464
361,2231.7651593337714
362,1952.1742855405537
363,1988.806206817514
364,2289.7011418195193
365,2195.6224636215265
366,2682.9054232798767
367,2519.2956821526923
368,2010.482962162763
369,2350.9609751554513
370,2237.872076790826
371,2081.376989246015
372,1836.977394313326
373,2004.7647693438632
374,2235.0105960360956
375,2026.5752998972855
376,2784.9631573454335
377,2168.910767984007
378,1737.6633487480829
379,2346.1706756384297
380,1909.6585000174482
381,2151.3551555780127
382,1900.4655673681361
383,1933.3866817224257
384,2021.7463930961696
385,1945.0100758325295
386,2026.2426173633448
387,2171.234121365488
388,2224.307694810371
389,2569.5451982124428
390,2517.991930904702
391,2034.7895774557614
392,2373.7040463793337
393,1760.0904243547523
394,2202.090688310044
395,1836.9406774152574
396,2192.1443348417383
397,2165.242463990435
398,2361.8525931027943
399,2314.5184366412886
400,2333.3075602261124
401,2575.5221428685572
402,1547.680056746263
403,2159.0666278434355
404,1770.575147932496
405,2639.3245684189064
406,2101.3117811408206
407,2561.3932181184136
408,1881.6895813283707
409,2374.2230964065598
410,2241.8799161461893
411,1801.7527314967137
412,2029.959087909403
413,1811.7131651009283
414,2924.417272990922
415,2023.4026913309676
416,2290.3615684057263
417,2190.809303240156
418,2173.7134898364566
419,1969.5984920632038
420,1785.2360576397693
421,2322.639525581783
422,1929.2818363576018
423,1842.3890087912155
424,2328.192959267799
425,2859.3585083697035
426,2938.0288664261298
427,2392.2023741061075
428,1458.9550328473633
429,1848.851710167607
430,1710.0240194898206
431,2088.4089299318625
432,1945.687281380971
433,2814.9199940920753
434,1819.865478410271
435,2121.180202943708
436,1840.70268386986
437,1932.8797451736416
438,2037.4366594536314
439,2202.692439608668
440,1874.6927796136322
441,1786.5289127352546
442,1767.1817165630066
443,1865.7555822957431
444,1948.4723432531316
445,1997.9490059967952
446,2076.2203252929544
447,2028.2468291879402
448,1448.9090581567723
449,2556.3904981903765
450,2181.4148209045406
451,2598.7805275803735
452,2539.4382541653235
453,2501.711484720726
454,2385.969979665889
455,2058.964120258687
456,1854.7302774390812
457,2143.7169619779006
458,2347.2951046430135
459,2885.009613537662
460,2298.515013052035
461,2059.8048543551163
462,2576.0879007171948
463,2276.7001538784243
464,2477.5751223044686
465,2040.539447926621
466,2331.236023541288
467,2224.6349621924383
468,2516.740552020885
469,2553.1781668450913
470,2195.7921729929417
471,1647.077826093496
472,2727.9183912147473
473,2165.6668819968104
474,2756.0234318622
475,1755.8701561857577
476,2596.292245401907
477,2128.6302045585962
478,2359.7237628283956
479,1437.845543397278
480,2214.3177647451075
481,1947.5498806211003
482,2489.3820098941837
483,1911.0111966911852
484,2034.6853822238957
485,2046.936799037444
486,2036.399146213484
487,1387.2028403841591
488,2142.152522450562
489,1937.01415629343
490,1447.9466626631738
491,2231.2858358529083
492,2400.239366609096
493,1725.8557349129042
494,2432.438494160539
495,2164.9268656259014
496,2160.567139933966
497,1870.3901767307245
498,1741.852659862921
499,2647.7753336592964
500,2122.382625532239
501,2288.1604180653367
502,3099.566915844356
503,2478.751009024089
504,2363.6315086038344
505,2401.656282945694
506,1888.891568885852
507,1608.891787149483
508,2977.193743643911
509,2309.741250835522
510,2730.889093571167
511,2437.0772275525924
512,2452.2269759129663
513,1683.3770117081792
514,1921.6667777871683
515,2108.5237349297927
516,1653.6172607230028
517,2112.5946436713884
518,2204.2751850749482
519,2120.8353878106764
520,2177.999551571898
521,2318.436283704054
522,2778.4512997414904
523,2209.502231838932
524,1798.3253276254422
525,2581.4588848981834
526,2062.6781497625893
527,1651.4876395022948
528,2542.5233513240655
529,1895.5266506142657
530,2000.6507601402234
531,1976.6258035358144
532,2225.070116050468
533,1815.163344056216
534,2236.7837802034637
535,2220.743896715997
536,1959.9562308053546
537,3326.363703654433
538,2212.26414766838
539,2048.54065724231
540,1684.542205499288
541,2979.170280105732
542,2100.194643424851
543,2458.143361536374
544,1519.6336598810053
545,2014.1810308194426
546,1740.9470596842816
547,2535.0590472991494
548,2453.9793950135754
549,1885.751736269287
550,2372.628633064641
551,2341.5667173099796
552,2544.8348999085333
553,1689.282481153562
554,1889.9916147280921
555,1836.337629342444
556,2768.271895754375
557,2205.0894943228213
558,2334.1232508430157
559,2512.3947541206494
560,1915.043205578818
561,2181.2169070579266
562,2161.0929121563695
563,2062.3786861906383
564,1818.411500039043
565,2094.997887216558
566,2246.44912197576
567,2186.44209516955
568,1903.8789417560427
569,1894.801751003637
570,1828.0552292134612
571,1866.6465683311158
572,2340.2362602284975
573,1685.907192986456
574,2132.7778154645466
575,1835.67955926913
576,2367.776072161985
577,2167.7542521660325
578,2698.405943695767
579,1795.1058930236036
580,2116.6404952918083
581,2339.9217672958493
582,2108.465621164964
583,2762.1419015490987
584,1528.603705859326
585,2131.9186938478615
586,2222.7724826355484
587,2578.272848018969
588,2706.3070239749995
589,1604.9156770642614
590,2184.730567140387
591,2503.041328035373
592,1957.2060203146962
593,1867.8494124634558
594,1899.461118993
595,2238.68678154626
596,1847.4066459968444
597,1920.5610903166494
598,2395.7976968685966
599,2455.9036308511954
600,1980.4898215509943
601,2271.9242704382887
602,2098.1368159123194
603,1878.5402169887454
604,2349.5627099904705
605,2130.13184431871
606,1842.1877083774
607,1817.3632837856783
608,2333.9423656139425
609,1972.8175803948554
610,1982.1499544318958
611,2410.313036742934
612,2267.6907437666487
613,2230.2430543924183
614,1948.3813625310347
615,2059.9428599898984
616,1855.5133281175283
617,2782.291697133359
618,2309.2647388667124
619,2281.5124634160848
620,2012.4115136884607
621,2471.4677462336463
622,2192.9863180926664
623,2610.172185518915
624,2404.0610858591645
625,1850.577896873395
626,2638.78586394538
627,1640.2729456382867
628,1932.8426690114748
629,2020.0077026165459
630,2071.6003768022288
631,2867.2854814576294
632,2276.403080059833
633,2030.9114235514376
634,2335.3718407113124
635,1915.2835284344378
636,1926.3126995831879
637,1905.7848362966265
638,1694.951457445121
639,3019.9777807018463
640,2123.860887722
641,2054.2937701700093
642,1774.5300791939405
643,1940.1429135911974
644,2031.8339976509974
645,2023.5971888080946
646,2731.086924634767
647,2800.4497890374532
648,2626.7272622907544
649,1719.1389402356465
650,2556.1254524633696
651,2238.8484035472934
652,2283.014418093116
653,1312.12097917323
654,2546.5636978799716
655,2080.5064531619046
656,1794.2073827279244
657,2719.4164607313373
658,1833.2322098281923
659,2358.736401543317
660,2166.7016210282127
661,2326.551491583579
662,2133.857225872137
663,1835.2177684557826
664,2307.701426338965
665,2127.767034161879
666,2135.316230659681
667,2479.4474283046247
668,2412.2666203668578
669,2253.409291315789
670,2379.8250117017146
671,2342.7072900386934
672,2069.460817793356
673,1992.3731445557296
674,1947.9760294642756
675,2309.780497813804
676,1907.029296296327
677,2641.3378297551753
678,1709.39936542492
679,2282.9695517925957
680,2047.425953794084
681,2782.19282515607
682,2113.496380967472
683,2110.66890509064
684,1905.124447341196
685,2416.842407524317
686,2186.164203391098
687,2137.175712802952
688,2096.495344394141
689,1840.6840125564
690,2475.511476139266
691,1813.9151955891102
692,1949.7760541868377
693,2609.313506517129
694,2068.585862822162
695,2415.834690242715
696,2468.2071581304663
697,1939.726299093012
698,2150.9941806646493
699,1671.7126422806036
700,2359.5429097689034
701,2736.882069226862
702,1958.1706208463474
703,2142.198132429098
704,1950.5619590326307
705,2423.099362884452
706,2476.619710840796
707,2853.6843658510816
708,1375.5250690780404
709,2114.0583239220264
710,1713.2639353956856
711,2594.6122951634006
712,2023.77956597396
713,1785.6226227365555
714,1820.348100771787
715,2203.7921982938783
716,2354.8782520927703
717,2302.1070410682128
718,2301.3787933734175
719,2061.1837508647927
720,2621.9094583122032
721,2604.4434694542774
722,2109.425721892389
723,2704.676374817283
724,1944.6200975747317
725,2643.1706984567772
726,2247.2271696040607
727,2079.4995009771465
728,2212.2627016282613
729,1831.1050038309565
730,2350.5306722460978
731,2570.010688313562
732,2658.63295263848
733,2434.9030050292367
734,2382.3821956782513
735,1960.2923129553817
736,2719.4268605798484
737,2700.082822081487
738,2242.439717744664
739,1836.2738626709684
740,2166.7101889199894
741,2515.607249127481
742,2105.303412805074
743,2430.0795699744713
744,1452.5062027893264
745,1841.2185204854609
746,2750.0703505385172
747,1829.3507859706187
748,2347.0471701396614
749,2641.2413441196545
750,1924.6322594674202
751,2413.8650277768725
752,2085.7976773748005
753,1975.3798516909753
754,2062.2953477255214
755,2183.99260718428
756,2815.4810306443237
757,1909.4997219369163
758,2705.6300588711683
759,2345.9769717404774
760,2460.2484778694356
761,2552.8965400120405
762,1918.3086989095723
763,1472.3131742174294
764,2333.6236551792135
765,2501.798391563695
766,2544.64819057477
767,1942.615810261043
768,1601.3012042343296
769,3006.016428641725
770,1854.5385430519555
771,2571.945089947513
772,2451.0812950757922
773,2753.0772225853534
774,2238.786542031445
775,1794.8964622438725
776,1833.119786482614
777,2318.3150370410813
778,2619.371957641901
779,1837.9843392338457
780,3059.1301315883193
781,2449.6432732961657
782,2128.965448361338
783,1869.0290112698988
784,2291.0596558113157
785,2077.8118652391317
786,2081.390124824781
787,2466.556983520146
788,2051.1771070486366
789,1993.5357256747773
790,1131.3702216529805
791,2026.05200019226
792,1858.1546878006823
793,2123.516846328802
794,1590.9279529423752
795,1945.849923435528
796,1999.3744967414211
797,2289.0714655677416
798,2281.099824363698
799,1720.780048930775
800,1538.76017068175
801,2090.589959909412
802,2790.1426917057747
803,2317.312878324899
804,1969.5278740172341
805,2116.3507353822033
806,1855.2792476629813
807,1677.4396122709807
808,2052.604413753684
809,1814.779941996654
810,2404.31128212081
811,2356.9854874222974
812,2240.393060531415
813,2084.376329595095
814,2608.6599481787994
815,1814.204936113789
816,2076.3149267256163
817,1453.0206612485179
818,2207.936574589333
819,2263.806865213007
820,1921.2911992552126
821,2347.5565124444443
822,2542.1085665041264
823,1977.2677810808755
824,2879.5956360462574
825,1843.9911559875704
826,2407.370906357778
827,1388.902017940513
828,1924.1415272459858
829,1754.0626006610669
830,2217.810472606076
831,2409.6920296886315
832,2553.42717543826
833,1895.579272555406
834,1929.8874244301146
835,1877.070538492604
836,2363.5902752724464
837,1887.3785145498807
838,1952.7969908075677
839,1975.459090918438
840,2137.953060703264
841,2318.720572245755
842,2328.560549961733
843,2331.3110864650394
844,2433.1238002527116
845,2376.6911012326855
846,2086.1557941874316
847,1935.2030361661527
848,1837.8631786510348
849,2347.5993172669414
850,2628.3611324812427
851,2075.289558937796
852,2038.0857487523967
853,1919.125676776939
854,2790.9210203811786
855,1440.3869676011486
856,2762.9682133360557
857,2713.9654799819473
858,2447.0173830035033
859,1851.2122719042804
860,2014.2657993590856
861,2117.1839658397935
862,1695.9429022868947
863,1876.363597612427
864,2054.1825374035016
865,2871.121973795276
866,2165.5168993665284
867,2091.554872316417
868,1932.495756708196
869,2288.418103006529
870,2668.2386738398077
871,1889.7018688479561
872,2257.8887469712563
873,1887.172525440058
874,2016.2940361548008
875,2160.95028921874
876,1938.4713710063434
877,1801.5913467808612
878,1807.9350515893652
879,1995.928506202903
880,1768.9401619546575
881,1999.1487243588654
882,2583.392769859849
883,2483.661184038733
884,2317.8307150166306
885,2072.311290472933
886,1904.8322425431638
887,2299.6401735739137
888,1473.598701711384
889,2110.4041387291018
890,1754.538984301479
891,1415.2592632873095
892,2118.3998716157703
893,2064.2689045257143
894,2666.665714596271
895,1725.1535137732906
896,1753.0347364214642
897,2368.332420591008
898,2575.8907104940654
899,2926.9811499576253
900,2079.411811421327
901,2356.682354610614
902,1368.5316821128745
903,2453.355791395131
904,2085.2161302181157
905,2037.7423651258393
906,1845.7213526520163
907,1996.7195353900365
908,1975.4380740520437
909,1832.9544818833645
910,1914.1519813928994
911,1727.741986934486
912,2060.3674999718437
913,2219.44554905845
914,1987.2662198949772
915,2596.155028704715
916,1730.0670819358868
917,2500.4217262933394
918,2374.606626910731
919,2062.488539036042
920,2244.721292070259
921,2522.9345658926118
922,1996.4917551540816
923,1825.5189180339912
924,2660.087141344856
925,2117.836797690509
926,2201.0297244954586
927,2134.5323985844334
928,2023.9076939236327
929,2054.2541344580686
930,2218.1266780876704
931,2322.063033871056
932,2491.4957103117486
933,2072.6732535577107
934,2232.4901156170995
935,2136.985392235974
936,1926.497308315009
937,1998.733605200861
938,2283.428300525624
939,2181.832361112131
940,2096.649424937179
941,2160.0912655624343
942,1677.6874687119496
943,1796.0508501599606
944,2082.2653751065313
945,2756.9066801792155
946,2267.392819725805
947,2067.56427367276
948,2358.1519749292124
949,1756.5756094405438
950,2256.970934033644
951,2466.0905126422567
952,1805.708762694107
953,2140.2895124256306
954,2417.0907077516367
955,2619.869283501012
956,1805.4621950189376
957,2012.204085366388
958,2045.8610628737229
959,2241.491651812648
960,2766.088332801609
961,2089.6248118202475
962,2540.0800739800425
963,1747.603037756885
964,2262.8852716796414
965,2221.8890686518653
966,1628.9071961546167
967,1896.9287300572723
968,2637.3580894080415
969,1901.9692267450398
970,2403.6554774859856
971,1768.0208289329353
972,2358.399076095722
973,1996.2435591396297
974,2096.9850074661335
975,1543.8516264227474
976,1899.3435577081077
977,1944.3566563209474
978,2311.267637045839
979,2231.074797469126
980,2474.3873848068647
981,2473.5357053284943
982,1550.2397419348945
983,2700.439601203262
984,2597.5370299631286
985,2418.386189992876
986,1690.1104770894983
987,1901.8210811108129
988,2242.0316626740814
989,2738.1506031928734
990,2919.967673860643
991,1870.3644261457246
992,2371.5456455540952
993,2431.333444335518
994,2085.4961270841836
995,2059.605415286863
996,2693.628986062122
997,1765.0082683428716
998,2161.814680198594
999,1852.4424794127112
