Id,Category
147,2239.6364078887223
148,2039.0965883560289
149,2301.8146932861764
150,2026.4472582064616
151,2327.331594481185
152,1902.2727777378288
153,2204.8060465427843
154,2441.384369093172
155,2193.6955081597284
156,2188.573925734884
157,2149.1798739951546
158,2144.646386433248
159,2131.7123171669673
160,2214.054974189033
161,2014.057961780366
162,2003.9569955597938
163,2521.7904082042323
164,2202.131007374466
165,2021.218333488508
166,2261.7341905322005
167,2094.872727601247
168,2356.9546096203253
169,2335.8130249929827
170,2051.14594430024
171,2161.115234984805
172,2284.2609275099326
173,2235.0195380648265
174,2330.3458497132438
175,1932.5005499795172
176,1950.3066898608017
177,2028.2696988564628
178,2514.0113626950492
179,2523.563217679987
180,2294.4212444201357
181,2206.0424066335436
182,2371.877386038993
183,1869.80906145309
184,1868.5776285283941
185,1909.3385466478362
186,2362.7937174916456
187,2205.268663521136
188,2057.8269129192468
189,2093.9048117330594
190,2208.66307765081
191,2182.3192975151114
192,2045.0521826648621
193,2350.231109848875
194,2087.3040094742646
195,1985.789528699584
196,2334.950558118971
197,1980.3279509020113
198,2033.8748486005884
199,2383.6467755205126
200,2334.6519366728426
201,1980.7511304837699
202,2262.1965298818027
203,2108.709483575457
204,1966.8409133573336
205,2317.5801404967365
206,2154.5723676382813
207,2046.4468316821178
208,2400.4761812370903
209,1936.376338660172
210,2291.3806482921477
211,2333.4531675142753
212,2349.472770299497
213,2270.1895314626627
214,2004.9025857789575
215,2111.0956963562408
216,2335.452256283267
217,2234.5756685356982
218,2106.3641266580807
219,2263.8096706909705
220,2193.2762864788283
221,1935.405486323139
222,2188.8284285398777
223,2543.281541789671
224,2230.61720940107
225,2402.628164154489
226,2333.8862637331695
227,2223.49164746704
228,2141.7089321777153
229,2343.723103937091
230,1936.3865721612635
231,2059.993802546166
232,2254.2792897474296
233,2643.7039083399695
234,2041.9051199310775
235,2330.993767115371
236,2199.1904963103384
237,2294.6359381404704
238,2174.0649642817016
239,2167.3910515465473
240,2164.9978099751943
241,2125.1109163040746
242,2287.6844522363986
243,2344.917144417085
244,2299.6739191452107
245,2074.986270723393
246,2273.638444265554
247,2203.8516193044816
248,2384.9086026544987
249,2019.6338720295762
250,2283.763152630996
251,1880.860773730399
252,2068.4136035036545
253,2029.7641192959134
254,2161.580323938517
255,1959.777106209913
256,2166.772446502304
257,1880.9929342991593
258,2396.0141022776643
259,2288.2866400012463
260,2108.3714676289837
261,1981.7001008989562
262,2357.9115562152774
263,2382.144660152324
264,2108.2964219046366
265,2463.2353372170205
266,2202.5640688527537
267,2054.9175094952684
268,2215.361030149913
269,2224.545037847777
270,2022.4439832100238
271,2199.044879169032
272,2334.7828882251083
273,2106.9078821056432
274,2392.6801931887785
275,1972.0633050080428
276,2250.734654962161
277,2128.5711745484823
278,2706.7464512212973
279,2120.9646204275145
280,2028.4070071391975
281,2086.44780873402
282,1920.0880129987358
283,2234.458249874763
284,2091.189868542884
285,2264.3079508306637
286,2257.540364423821
287,1974.0850782623424
288,2107.5479780832225
289,2263.288748599862
290,2072.6945683606286
291,2208.71366840325
292,2032.8144348944063
293,1935.832503798403
294,2169.1531356267556
295,1989.533333788676
296,2316.4156339273945
297,2132.8111749618574
298,2400.765296049707
299,2033.9689757062408
300,2201.5641026194417
301,2054.247782724891
302,2004.2426694049898
303,1920.7175527268255
304,2455.397586533332
305,2257.7142055218533
306,2441.046648262116
307,2106.032337303599
308,1905.2822369733597
309,2396.908457576882
310,2200.2005757510265
311,2067.292069172096
312,1962.7730622044999
313,2021.0346326991828
314,2233.4673806573596
315,1956.638662624022
316,2212.463441100101
317,2058.2498525239575
318,2210.7807668288774
319,2229.2387746975423
320,2320.8089425393914
321,2168.9211303554393
322,2043.2862117850152
323,2235.565177864391
324,2078.0433103301207
325,2010.5905920447738
326,2017.1289948074
327,2272.8106320707843
328,2214.3254462353134
329,2148.9526803109343
330,2072.7600332461193
331,2318.0507030440863
332,2004.2701533583718
333,2422.9727189973028
334,2020.767821568245
335,2193.5980755260944
336,2350.2697819494915
337,2489.5149500601115
338,1942.617244250504
339,2117.7321430279417
340,2391.1475194665954
341,2186.692910436112
342,2099.6830497074898
343,2213.5630107635657
344,2152.876219662658
345,2227.0310888602407
346,2220.4841664716305
347,1882.5686707723237
348,2170.1133094413526
349,2514.4329806861665
350,2321.5018331922406
351,2032.5753643158394
352,2174.4270919090945
353,2093.6748885228426
354,2216.746074119358
355,2183.339712565579
356,1871.9418070866532
357,2376.08201552298
358,1899.4407695325624
359,2030.0679816574204
360,2391.314605269846
361,1997.2695437467823
362,1959.3223173367167
363,1945.951845127392
364,2302.000295618421
365,2040.253953401478
366,2110.4406223298065
367,2342.3379127216117
368,2055.5261602001374
369,2241.927272575761
370,2190.349148081568
371,1954.206624540255
372,2228.905827591421
373,2139.98369403372
374,2219.6150366509905
375,2064.943518905585
376,2091.9770004992392
377,2153.657281922884
378,1953.310830585884
379,2248.334706442375
380,2065.834272776749
381,2058.536817592392
382,1970.5557632509042
383,1973.8506748879634
384,2258.6517421214803
385,2180.5734608619496
386,1964.1814136842286
387,2055.1986900871416
388,2029.4458629793507
389,2422.0718657190355
390,2264.857913019602
391,2103.8065936019716
392,2206.3189052937887
393,2040.6471026243812
394,2163.4764752192636
395,2143.5403766894087
396,2161.596078789438
397,2132.8957590219375
398,2472.2792058262507
399,2164.8971274066116
400,2184.1178165851675
401,2301.4546513669925
402,1895.8743807146095
403,2200.3947024032523
404,1898.0685375594396
405,2541.1146283822254
406,2278.888978282959
407,2241.6472309144547
408,2215.6588516930187
409,2246.4455093992374
410,2232.4357790973486
411,1977.8130432474625
412,2363.507080186167
413,2015.588183635543
414,2319.6722842706063
415,2215.6240466758168
416,1948.1669383907322
417,2339.0174025436736
418,2204.392718360913
419,1984.9286425219009
420,1921.851342622588
421,2133.458723350266
422,1902.5002922825063
423,1941.0446921525452
424,2233.816419619154
425,2454.999287883065
426,2407.877893185857
427,2208.406722495242
428,1914.7889767133772
429,2080.131203246015
430,1948.1133842461486
431,2187.6721498136794
432,2123.6070937685445
433,2396.9146239393344
434,1911.454553178513
435,2245.5111337942476
436,2124.7977370066114
437,1936.995861298765
438,1948.6077058069886
439,2182.213222899044
440,2101.633631856044
441,2025.2013388834077
442,1926.5302922071867
443,2158.935134019017
444,2050.145046439543
445,2223.734477208511
446,2088.612541487141
447,2198.2891327017423
448,1939.656587594895
449,2490.739593458219
450,2180.1417770188573
451,2504.1633940960173
452,2314.221650480331
453,2200.7595995606757
454,2318.6296371969183
455,2383.475224973848
456,2177.10656302032
457,2187.998483274131
458,2243.339718017521
459,2402.6620692610627
460,2209.5251497771515
461,2138.563118929017
462,2305.987033689179
463,2269.288065665109
464,2445.5043165801326
465,2147.1305716050992
466,2291.696079077761
467,2382.357486382694
468,2348.4048617452163
469,2129.2458494388598
470,2229.151128394876
471,1939.896694222889
472,2216.3533265484425
473,2237.7895618545986
474,2494.237794539331
475,2294.7635346779502
476,2252.860611544882
477,2241.5378512476327
478,2207.0841273542487
479,1891.9543395868302
480,2248.620813049301
481,2074.8229864388686
482,2343.77410948521
483,2250.4409417792936
484,2168.128771066579
485,2126.9392717248584
486,2062.207447139167
487,2142.0385156134957
488,2013.3461536501125
489,1982.447309092526
490,1919.3557070988052
491,2429.9669138348586
492,2350.1966029606847
493,2227.9888706877646
494,2286.468852783615
495,2237.7290907984116
496,2334.7862174135466
497,2020.5561629289427
498,1952.5101911249446
499,2135.876574106476
500,2182.6189449314675
501,2209.5609825490787
502,2412.56501743721
503,2386.1050459085827
504,2226.579954477314
505,2258.0270021786837
506,2164.1015866931875
507,1878.700382550136
508,2403.5567191228683
509,2330.048860704557
510,2254.4737891270474
511,2260.2905263401367
512,2407.519614307357
513,1921.749801546313
514,2082.3362282915273
515,2062.8079916950132
516,1932.548890708577
517,1961.3878478603856
518,2196.6448913127188
519,2156.7532059994105
520,2045.3861579388094
521,2065.864358824924
522,2318.6727717285853
523,2257.3565997558403
524,1948.5415439107735
525,2198.580163737405
526,2005.844645627822
527,1948.9054276933284
528,2424.41408811227
529,2032.3166402896488
530,1992.125870948775
531,1927.7095225474463
532,2002.311356818282
533,2174.578711171182
534,2240.6820254634913
535,2180.9608799162384
536,2031.6494554769681
537,2362.1329371828006
538,2108.7297102566044
539,2120.079647939413
540,2143.5907908300646
541,2338.625242953981
542,2173.6566498132647
543,2404.459512765534
544,1888.3614599933428
545,2044.1672963993078
546,1918.180593583506
547,2217.834623654882
548,2315.147446186928
549,2027.1158314070765
550,2291.9647415224404
551,2362.8141237041104
552,2388.6146925134813
553,1974.3766618343427
554,1964.7907953913702
555,2006.9725176075854
556,2444.953281456558
557,2405.514636631532
558,2340.0105812935185
559,2223.6260320729434
560,2142.233103976869
561,2139.0967381742353
562,2323.8778094590666
563,2138.1783074506397
564,2013.2676963729782
565,1992.8754214245635
566,2009.4154700427978
567,2206.372080003312
568,2164.0319287149605
569,2203.6164197928606
570,2022.7998525749338
571,2033.9572847622833
572,2263.2295375464173
573,1989.8709067786615
574,2271.9450650758886
575,2042.6858029158657
576,2233.747144115498
577,2285.775533671094
578,2528.153040928124
579,1930.7725069194612
580,2014.4515042212363
581,2155.962570155329
582,2098.1649594867386
583,2469.984481309072
584,1884.9424971906365
585,1988.0954196345542
586,2122.9814775367736
587,2348.7039372985573
588,2460.2201803847634
589,1932.1830798579851
590,2143.5636620532823
591,2115.8628630401035
592,2035.228836946141
593,2235.0486532579616
594,1954.940234816081
595,2039.3109017913403
596,2079.033827801849
597,2046.2753103242796
598,2324.9085158196754
599,2350.319481252072
600,2247.696190723646
601,2125.6047951884425
602,2243.8352692383783
603,2113.421805550015
604,2251.6870699617293
605,2300.8257750750226
606,2070.487486578022
607,1916.870746420719
608,2124.6824194238566
609,2072.4674768102227
610,1940.4141944231017
611,2319.391205043218
612,2062.7362280381126
613,2280.0386063730803
614,2202.9898658746843
615,2001.8925889512266
616,1972.8586191624486
617,2409.7186583916164
618,2207.451093003359
619,2143.7498354437917
620,1936.5901106200877
621,2333.3655861762672
622,1965.3813438383406
623,2353.7318010928448
624,2213.8017282588635
625,1914.0751160014174
626,2349.804290363853
627,1948.099610352999
628,1951.901442839363
629,1961.4909813361357
630,2051.5092933680826
631,2344.003564153099
632,2076.9088960414188
633,2016.4093439079813
634,2344.8880850590544
635,1996.8123445192075
636,2023.2058926189525
637,1920.3384786309039
638,1933.0878083340165
639,2539.1056207512875
640,2416.760901348939
641,2118.6038816323294
642,1934.337470926627
643,2136.5169777156507
644,1976.1185069759426
645,2339.8366084035397
646,2416.029896343429
647,2548.6356639912774
648,2358.6739284519726
649,2241.5838261691356
650,2283.8447065737882
651,2144.0563538996926
652,2299.5240284021675
653,1912.4416512408166
654,2388.0172820035377
655,2219.279471360179
656,1985.0928792523644
657,2349.6027244829847
658,2201.9856225250905
659,2086.8142609412293
660,2233.169459832839
661,2279.5708276886144
662,2000.6839709405524
663,1982.1232704523447
664,2200.579458385037
665,2313.714809657372
666,2298.125508204253
667,2322.0498230636636
668,2343.844271755683
669,2172.210300179036
670,2396.20739411858
671,2380.7045602096737
672,2167.1343450466643
673,2067.2939624983783
674,2248.7603980056465
675,2223.2281787489414
676,1937.0082576018497
677,2388.233385236964
678,1945.104531046232
679,2359.613084350604
680,2309.407788526352
681,2421.723548840031
682,2060.892126879967
683,2195.074523575862
684,2135.2345899266966
685,2197.522135962409
686,2157.443133716329
687,2398.2494001812006
688,2022.1988631746367
689,1988.8310716181645
690,2176.665410167035
691,2223.3380511744613
692,2034.866836180863
693,2319.332757905527
694,2205.4631139986623
695,2330.484731890018
696,2432.917173966761
697,2093.5867370083797
698,2024.8143586277274
699,1880.0186424780727
700,2083.3008295594973
701,2573.288193619427
702,1949.2634591986243
703,2154.2253016684717
704,2133.9310494986607
705,2104.665556598882
706,2512.6284587204523
707,2496.475637416504
708,1891.5626187641328
709,2135.2306946224194
710,2009.1773162979061
711,2282.4298449581947
712,2244.201054757318
713,1885.8311254509536
714,1980.284578879069
715,2252.888733774636
716,1977.0773535276376
717,2068.52101952967
718,2229.8153583121953
719,1955.64715842748
720,2197.755860714836
721,2328.1060655921438
722,2106.684589606768
723,2768.159999608697
724,1996.756846644059
725,2392.20884689718
726,2030.01606267253
727,2020.1803227951561
728,2218.559381044142
729,1932.4453738762977
730,2015.4122315388488
731,2361.4557345197686
732,2153.321283626484
733,2336.58591042979
734,2100.3077882980397
735,2338.292721535855
736,2455.7260544874266
737,2250.6185629455654
738,2302.2654806285063
739,1989.9145946360018
740,2317.4523303230067
741,2341.666814605504
742,2248.832411869506
743,2037.3793708383537
744,1887.1560019118265
745,2214.108792655976
746,2425.686369557341
747,2178.850727001501
748,2404.8470867309716
749,2287.771528366391
750,1972.433254499253
751,2108.8477916182233
752,2029.0936662542683
753,1928.9776154969713
754,1946.954373388831
755,2239.7450867260463
756,2305.8379041293806
757,2253.141099563144
758,2487.0596684439197
759,2066.4371142055506
760,2343.2040165192648
761,2252.183694802083
762,1963.803051256899
763,1864.4282284273695
764,1977.0872920798909
765,2229.721336430002
766,2221.7043877155047
767,1978.6737786410588
768,1880.93363693743
769,2538.951024908742
770,2058.707876807701
771,2200.378691330799
772,2317.0244064867884
773,2494.1954118987096
774,2129.8139612581986
775,1922.4360025783474
776,1948.1585149889593
777,2224.5531464518813
778,2321.3250724711115
779,2178.60422075498
780,2490.4143961994737
781,2294.805365673331
782,2026.2730462339628
783,2086.4522610467743
784,2112.4012967906738
785,2118.7597389889143
786,2145.965185604415
787,2040.916890374737
788,2099.6854870514526
789,1965.4527202688093
790,1843.2835245848526
791,2033.3401495246583
792,2097.019789510625
793,2174.155468557494
794,1882.481704653038
795,2157.712015512867
796,2156.8773554094746
797,2097.2512895328846
798,2191.0557171088662
799,1943.1904866860627
800,1904.897168260989
801,1968.59433291269
802,2293.8940666973285
803,2083.162367776052
804,1924.655363490413
805,2083.2235885596992
806,1954.0010471700004
807,2082.6551156275564
808,2102.4192941346987
809,2013.5908227159778
810,2327.4658727739798
811,2230.2112273549974
812,2129.6036614259665
813,2087.205924868545
814,2382.6713599689306
815,1927.167619429047
816,2201.9189799248084
817,1920.5567406114171
818,2122.4296954313245
819,2181.28893655972
820,1923.750399752711
821,2201.1131694824644
822,2222.1380418113167
823,2288.517285797816
824,2460.207531881944
825,2030.8611859022008
826,2296.254743692154
827,1922.4983191982822
828,2107.0756762329543
829,2104.9395600291923
830,2150.0242599261
831,2146.3874078214485
832,2197.297702334251
833,2189.8401949242552
834,2401.246185343553
835,2066.021279044329
836,2356.1850683414955
837,2006.4201989990145
838,2092.2016378621265
839,1972.2919619249155
840,2294.5975611561407
841,2204.31365252273
842,2240.975730799465
843,2101.787818513415
844,2163.2806082806765
845,2188.4565415893767
846,2065.198528044563
847,1968.7324524142896
848,2224.624129949116
849,2227.587603596734
850,2225.6103266668747
851,2144.134534722178
852,2023.3514091448428
853,2002.150782058464
854,2366.0627067402297
855,1879.851978067307
856,2426.7658597065865
857,2768.0052622562625
858,2363.649085376869
859,2033.4642272189085
860,2099.329997095282
861,1927.3423142612517
862,2054.9271142900197
863,1930.3578088582185
864,2164.9985882586884
865,2381.244947953355
866,1989.1494725986133
867,2151.7527029906955
868,2213.3599023618012
869,2274.155253533261
870,2232.448096539959
871,2190.4679356265833
872,2187.0006391774614
873,2199.3580108288766
874,2059.130265615891
875,2157.068281142514
876,2114.9714919007624
877,2102.5731632322754
878,1981.241264086608
879,2273.7734617720603
880,1991.205951624138
881,2087.423326102422
882,2527.1049956256375
883,2308.7321348473565
884,2056.9621629498665
885,2240.7571368694244
886,2120.146843952944
887,2051.070205126194
888,1975.7222788322113
889,2340.41680703162
890,1934.9126572032392
891,1844.8393283621308
892,2047.9762366481198
893,2017.6803606125889
894,2400.876226954052
895,1918.1849733351773
896,2066.8877293436135
897,2485.8730282332363
898,2045.7596868380783
899,2331.6712469799277
900,2095.206109798841
901,2293.4451075940597
902,1883.8247952210245
903,2239.896085294199
904,2080.6625232590295
905,2177.4188455618973
906,2019.4792199310139
907,2038.5073755231404
908,2217.4703549043093
909,1935.4059362054531
910,2276.32613865648
911,1941.4519114704262
912,2029.217699612223
913,2268.815362200407
914,2159.413461022116
915,2744.1656632298964
916,2037.734164748405
917,2401.7973878158987
918,2192.4830142070773
919,2216.1322290459534
920,2158.912037821672
921,2460.041628636214
922,2175.321214198504
923,1945.9107994549765
924,2485.524992862194
925,2226.336772156091
926,2040.3706219622547
927,2361.0048839982446
928,2221.2960084644224
929,2204.6072340709306
930,2234.473735168654
931,2385.394946276288
932,2003.0641294074321
933,2197.2809752405074
934,2111.5642099127645
935,2235.6162111118388
936,2147.4059602411066
937,2034.8174626431407
938,2220.7439104583955
939,2205.3811169082264
940,2037.0257567433505
941,2057.188503924695
942,1932.869334168602
943,2039.4061898001291
944,2252.3982134098437
945,2371.4823417878792
946,2223.250658241738
947,1985.929241516784
948,2331.514378922838
949,2181.806286429327
950,2184.08088192296
951,2296.389731701401
952,2018.442398123803
953,2239.8777805234645
954,2023.8787924577664
955,2507.401841663175
956,2188.1025494202486
957,2186.5978517532812
958,2235.229935567809
959,2166.1839280345935
960,2556.615925645768
961,2153.9392940768134
962,2380.9533979609387
963,1894.482878597271
964,2136.8773773677326
965,2418.831581193782
966,1926.0004158365202
967,2326.9980627189752
968,2346.378610566471
969,1969.7754237112097
970,2263.7967363090956
971,1884.5205582845026
972,2169.925650335165
973,2029.0530422030013
974,2283.4155548903
975,1912.2218264003295
976,2221.32955649579
977,2145.439748809962
978,2162.841701759177
979,2660.517717810096
980,2396.428520380899
981,2007.982560678501
982,2113.072999657738
983,2354.1479189095608
984,2271.6193112278434
985,2275.517651082161
986,1949.2544283591867
987,1977.5398654042006
988,2236.302840112452
989,2279.1465742066503
990,2357.2694601741923
991,1968.3688251520239
992,2424.075217170508
993,2417.651205995291
994,2024.6835252271067
995,2304.6155945941496
996,2490.419145797837
997,1918.8152014075824
998,2350.719250517975
999,1969.3728403385044
